Scenario,Waveform,Modulation,Bandwidth_MHz,IBO_dB,Method,NMSE_dB_before,NMSE_dB_during,NMSE_dB_after,EVM_percent_before,EVM_percent_during,EVM_percent_after,ACPR_dBc_before,ACPR_dBc_during,ACPR_dBc_after,NumAdaptations,Runtime_s,Comments,Seed
S4,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-4.45094515666815,-2.58329970287076,-1.1132177885792,59.9035750880016,74.2736924232426,87.970915285248,-20.7089744458023,-15.4490548609302,-13.8497019721564,0,3.343640178,"Vieillissement lent du PA",5
S4,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-19.8935644977337,-19.0372450411822,-18.1849398183205,10.1232922594969,11.1721754657948,12.3240374418569,-34.9294304772909,-32.4063236494469,-32.8765106201412,0,3.37315137,"Static MP-DPD baseline",5
S4,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-19.6697178562319,-18.781762504945,-18.102090949783,10.387573438312,11.505668969605,12.4421505646091,-34.9688943368862,-31.802936158628,-32.9704109723643,0,3.383461923,"Static GMP-DPD baseline",5
S4,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-21.2363659393103,-20.1037956694741,-18.6109830853818,8.67324676965493,9.88121198646941,11.7341286589252,-32.7373269790485,-31.7003669338118,-29.5564204074607,0,424.379588924,"Offline NN-DPD with fixed weights",5
S4,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-21.2363659264114,-20.1265977991441,-18.4924550640724,8.67324678253505,9.85530592497495,11.8953505991509,-32.7373269520807,-31.6759337070771,-29.4605612599049,4,430.774640092,"Online NN-DPD adaptation",5
S5,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-4.07625769663587,-3.94518054483574,-3.85685555209049,62.544210558714,63.4952112965775,64.1441747980389,-20.6559663249033,-18.029825794549,-21.6677237574766,0,3.728392223,"Variation de charge, désadaptation ou effet VSWR",5
S5,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-11.2418014843612,-11.2797225083156,-11.2237043113213,27.4100561866922,27.2906496797497,27.4672249589751,-34.7644862405792,-32.9171002961508,-35.9104528555345,0,3.774568055,"Static MP-DPD baseline",5
S5,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-11.213332567888,-11.2328691570729,-11.1961585160757,27.5000429175068,27.4382584247218,27.5544707770614,-34.8630502946802,-32.2974571657945,-35.9831918672593,0,3.786274359,"Static GMP-DPD baseline",5
S5,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-11.3836994661895,-11.38138903476,-11.3092882682335,26.9659066459621,26.9730804839682,27.1979133979247,-32.818173627932,-32.5263901586151,-32.8447976672165,0,422.971460043,"Offline NN-DPD with fixed weights",5
S5,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-11.3836994642699,-11.3813890354648,-11.3092882801089,26.9659066519217,26.9730804817796,27.1979133607396,-32.8181736003301,-32.5263902135075,-32.8447976037588,0,424.597259316,"Online NN-DPD adaptation",5
S6,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-4.58039442573758,-1.83387040679132,-0.454342989721592,59.0174279784015,80.9667076026175,94.9036357465556,-20.9505603813444,-16.3034466108874,-12.1624788795018,0,5.446363662,"Dérive combinée thermique + puissance + mémoire + charge",5
S6,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-13.9652441597389,-13.9662940842256,-12.8740344077092,20.0326218021001,20.0302004647469,22.7142436276834,-34.6214912634333,-33.8952515203818,-30.8213848888708,0,5.495426701,"Static MP-DPD baseline",5
S6,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-13.8861664394316,-13.9100887763918,-12.8646069569019,20.2158347103886,20.1602336526845,22.7389104925812,-34.6627477571136,-33.6423454997259,-30.9297908707817,0,5.509465848,"Static GMP-DPD baseline",5
S6,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-14.0036081894108,-14.6516158081936,-12.6263081459816,19.9443363885822,18.5105451643918,23.371392697492,-32.5044395524693,-32.1496685636406,-27.0299051716793,0,451.172568065,"Offline NN-DPD with fixed weights",5
S6,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-14.0036081912141,-14.6169745847653,-12.6165495582775,19.9443363844415,18.5845166673275,23.3976651879463,-32.5044395188546,-32.1442994141895,-27.0090531965926,4,459.285011934,"Online NN-DPD adaptation",5
S7,5GNR,256QAM,50,2.92256071356476,No_DPD,-4.13020895766456,-2.15480300232804,-0.376196766573427,62.1569294393013,78.0296843134545,95.7613283345868,-19.4915466625224,-14.2797380612832,-11.9341106505293,0,7.481007374,"Stress test 5G NR avec variation de bande, modulation et numérologie",5
S7,5GNR,256QAM,50,2.92256071356476,MP_DPD,-13.7554798457708,-13.4193218087792,-11.9682667280229,20.5222988549396,21.3321146704847,25.2108021178723,-34.8277295622026,-31.1393287263288,-27.1130442684506,0,7.543575445,"Static MP-DPD baseline",5
S7,5GNR,256QAM,50,2.92256071356476,GMP_DPD,-13.7105038621485,-13.4006288304763,-11.9731832447177,20.6288399743755,21.3780731352527,25.1965359619041,-35.1458252575543,-31.4224250214418,-27.1808273272789,0,7.559166196,"Static GMP-DPD baseline",5
S7,5GNR,256QAM,50,2.92256071356476,NN_DPD_Static,-13.7156351541642,-13.9616065158281,-11.3946157435087,20.6166568422403,20.0410132057624,26.932037643829,-30.8512675958556,-28.4743947072708,-24.1384465999338,0,500.823097765,"Offline NN-DPD with fixed weights",5
S7,5GNR,256QAM,50,2.92256071356476,NN_DPD_Adaptive,-13.7156351527264,-13.9616065158281,-11.3946157435087,20.6166568456531,20.0410132057624,26.932037643829,-30.851267595855,-28.4743947072708,-24.1384465999338,7,514.848189018,"Online NN-DPD adaptation",5
S8,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-4.58039442573758,-1.83387040679132,-0.454342989721592,59.0174279784015,80.9667076026175,94.9036357465556,-20.9505603813444,-16.3034466108874,-12.1624788795018,0,3.786907144,"Optimisation de la politique d adaptation par RL ou heuristique",5
S8,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-13.9652441597389,-13.9662940842256,-12.8740344077092,20.0326218021001,20.0302004647469,22.7142436276834,-34.6214912634333,-33.8952515203818,-30.8213848888708,0,3.822603937,"Static MP-DPD baseline",5
S8,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-13.8861664394316,-13.9100887763918,-12.8646069569019,20.2158347103886,20.1602336526845,22.7389104925812,-34.6627477571136,-33.6423454997259,-30.9297908707817,0,3.834209885,"Static GMP-DPD baseline",5
S8,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-14.0036081894108,-14.6516158081936,-12.6263081459816,19.9443363885822,18.5105451643918,23.371392697492,-32.5044395524693,-32.1496685636406,-27.0299051716793,0,401.39343581,"Offline NN-DPD with fixed weights",5
S8,OFDM-QAM,64QAM,40,2.92256071356476,RL_Adaptive_Policy,-13.7905242415374,-14.7122695816248,-12.6915812104112,20.439665675787,18.3817358509812,23.1964187122953,-32.4818161455273,-32.249230689237,-27.3033447023485,6,409.034908114,"Online NN-DPD adaptation",5
S0,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-4.66340725669412,-5.45997724630685,-4.89510135821177,58.4560730646658,53.3336292621934,56.9173841285178,-20.4008374639959,-23.1469450798746,-20.4896638479716,0,3.066975373,"Calibration nominale et référence de performance",6
S0,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-20.3287739762743,-20.5452958246456,-20.3003539785454,9.62855911647133,9.39150531810425,9.66011510044171,-35.1305780151791,-36.123413711619,-34.8565633025223,0,3.104070705,"Static MP-DPD baseline",6
S0,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-20.4234029491928,-20.6565621077996,-20.4194008040959,9.52422951604491,9.2719673705393,9.52861894913099,-35.1931973977448,-36.1307389488844,-34.9194537132975,0,3.114726251,"Static GMP-DPD baseline",6
S0,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-20.676576556507,-21.1817959400836,-20.7989245122368,9.25062704920441,8.72790886910096,9.121237716249,-32.3414818513833,-32.8583162971959,-32.4298388653591,0,382.964998825,"Offline NN-DPD with fixed weights",6
S0,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-20.6765765578159,-21.181795940101,-20.7989245093247,9.25062704781037,8.7279088690835,9.12123771930702,-32.3414818571919,-32.8583163573564,-32.4298388717194,0,384.010583666,"Online NN-DPD adaptation",6
S1,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-3.89819355014103,-2.89801828751745,-0.701043871588325,63.8396242987809,71.6306819178833,92.2460559037168,-18.4316153108165,-17.3419146337244,-12.6355196598795,0,3.556577372,"Dérive thermique graduelle du PA",6
S1,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-19.4918886521864,-18.4387189684259,-16.5083493304713,10.6024337492164,11.9691704465559,14.9479808733105,-34.7668716432354,-34.8344391695997,-31.3150751691823,0,3.597621957,"Static MP-DPD baseline",6
S1,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-19.5844295839715,-18.5829837973728,-16.6598261148848,10.4900732502229,11.7720150900402,14.6895568476074,-34.7437673459293,-34.9201735940038,-31.5604542203537,0,3.608955969,"Static GMP-DPD baseline",6
S1,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-20.2146381130546,-19.7910670238561,-17.1272122806828,9.75591694425702,10.2434593612696,13.9200048299566,-32.0069521966852,-31.5533078432478,-27.4223515864389,0,395.605763613,"Offline NN-DPD with fixed weights",6
S1,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-20.2146381145287,-19.7910670240508,-17.0777665011733,9.75591694260133,10.2434593610401,13.9994726020895,-32.0069522019789,-31.5533078866322,-27.2947088878086,2,399.261853573,"Online NN-DPD adaptation",6
S2,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-4.66340725669412,-1.1613358613475,-0.263422973907296,58.4560730646658,87.484921593931,97.0127579725176,-20.4008374639959,-13.7934660435672,-12.1298451960756,0,3.650915147,"Rupture brutale de puissance ou changement d IBO",6
S2,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-20.3287739762743,-12.831616889661,-15.3257735263446,9.62855911647133,22.8254398659513,17.1281841558081,-35.1305780151791,-32.2935020152281,-30.1035755766365,0,3.684471163,"Static MP-DPD baseline",6
S2,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-20.4234029491928,-12.8924161560552,-15.4834117354442,9.52422951604491,22.6662248250993,16.8201325237402,-35.1931973977448,-32.4825458020714,-30.3719225042292,0,3.69553591,"Static GMP-DPD baseline",6
S2,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-20.676576556507,-12.9798228647628,-15.7511111166114,9.25062704920441,22.4392768473834,16.3096425962814,-32.3414818513833,-28.1681920446094,-25.9641225818388,0,399.089709129,"Offline NN-DPD with fixed weights",6
S2,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-20.6765765578159,-13.3549493925651,-15.5309686985788,9.25062704781037,21.4907974202236,16.7282906282146,-32.3414818571919,-27.9541589802749,-25.6847286994298,6,411.032388052,"Online NN-DPD adaptation",6
S3,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-4.55026593866533,-5.27156782759276,-4.76796975185507,59.2224954257419,54.5031507084265,57.7565857733162,-20.8595960282022,-22.661024512317,-21.0287077262356,0,4.308655679,"Variation des effets mémoire du PA",6
S3,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-16.3872218005712,-16.2524139659196,-16.3664235288073,15.1578955453562,15.3949861207502,15.1942344566871,-35.7621884183209,-35.3450246203119,-35.5082882847024,0,4.350129132,"Static MP-DPD baseline",6
S3,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-16.4154112001801,-16.3040845027673,-16.405096328094,15.1087814798908,15.3036764355516,15.126734473531,-35.832958330002,-35.3446399893167,-35.5897168236678,0,4.365622279,"Static GMP-DPD baseline",6
S3,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-16.6902190145695,-16.322035902925,-16.7346985182446,14.6382462677052,15.2720805095414,14.5634769940418,-33.0484647557851,-32.076396741713,-33.1216661502197,0,407.213315144,"Offline NN-DPD with fixed weights",6
S3,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-16.6902190125446,-16.3220359029531,-16.7346985155527,14.6382462711178,15.2720805094921,14.5634769985552,-33.0484647596449,-32.0763968044099,-33.1216661556406,2,411.218453147,"Online NN-DPD adaptation",6
S4,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-3.99773453198372,-3.22960700692793,-1.00208307355501,63.1121933275394,68.9476787842117,89.1037221550312,-18.5329532735356,-17.6578776744418,-12.7554553679951,0,3.598311767,"Vieillissement lent du PA",6
S4,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-19.894946265875,-19.3803092962541,-17.7918242881369,10.121681954652,10.7395116928247,12.894627049796,-34.7334661513717,-34.8143561526662,-31.583301233225,0,3.640687107,"Static MP-DPD baseline",6
S4,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-19.9817750828969,-19.5113372367332,-17.9309616223844,10.0210042392846,10.578720386966,12.6897164771502,-34.7214797922861,-34.8905067094327,-31.8137889865229,0,3.651643701,"Static GMP-DPD baseline",6
S4,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-20.370215554342,-20.1808098428856,-17.9515611695027,9.58272934924887,9.79398665342333,12.6596570709277,-31.9728904257163,-31.5769604976632,-27.9174159204229,0,399.116376177,"Offline NN-DPD with fixed weights",6
S4,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-20.3702155557791,-20.1808098429813,-17.8183717367724,9.58272934766337,9.79398665331547,12.855276233063,-31.9728904310616,-31.5769605435659,-27.7377590100604,2,402.730687507,"Online NN-DPD adaptation",6
S5,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-3.86162092282184,-4.75334024052378,-3.68547693515034,64.1089928016505,57.8539462774959,65.4223519766725,-19.0771701274052,-21.6450152479606,-20.838554375125,0,4.648221804,"Variation de charge, désadaptation ou effet VSWR",6
S5,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-11.2226233628908,-11.3617137734132,-11.2094902938605,27.470643434515,27.0342491099995,27.5122104764887,-34.8220964866129,-35.9448753011989,-34.9048409283329,0,4.741219204,"Static MP-DPD baseline",6
S5,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-11.2360962786485,-11.3723784528797,-11.2228341849079,27.4280660146916,27.0010763794082,27.4699766811461,-34.8763144961494,-35.9569752632219,-34.9443580676385,0,4.807926915,"Static GMP-DPD baseline",6
S5,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-11.2637329984231,-11.4203312965322,-11.2864819364837,27.3409342240503,26.8524202341123,27.269420141409,-31.8622841314959,-32.4793960853505,-32.4040906301779,0,416.900534236,"Offline NN-DPD with fixed weights",6
S5,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-11.2637329978705,-11.4203312964664,-11.2864819349791,27.3409342257898,26.8524202343155,27.2694201461326,-31.8622841362691,-32.4793961383104,-32.4040906369585,0,417.972119553,"Online NN-DPD adaptation",6
S6,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-4.14282918149056,-2.20710110466569,-0.371188631221454,62.0666836733819,77.5612759110377,95.8165585989354,-18.7195905394963,-17.6250259258885,-11.0804151236555,0,3.328277776,"Dérive combinée thermique + puissance + mémoire + charge",6
S6,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-13.9753952193396,-14.0178586627078,-12.6791090349981,20.0092236741809,19.9116416131183,23.2297506594415,-34.4984200814915,-35.3799228834229,-29.1985710467442,0,3.368051052,"Static MP-DPD baseline",6
S6,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-13.979035120689,-14.0885321117936,-12.7268998168909,20.0008403829989,19.7502862487343,23.1022888276651,-34.5452223899989,-35.4815495759661,-29.4655529213105,0,3.378860137,"Static GMP-DPD baseline",6
S6,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-13.8092697917103,-14.5775472714369,-12.4193712411377,20.3956011482683,18.6690679506457,23.9348901130752,-31.8605818498083,-32.0897342912661,-25.136708572333,0,438.183923066,"Offline NN-DPD with fixed weights",6
S6,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-13.8092697902414,-14.5775472722475,-12.4193712419089,20.3956011517175,18.6690679489034,23.9348901109502,-31.8605818551664,-32.0897343343646,-25.1367085737874,1,440.953812061,"Online NN-DPD adaptation",6
S7,5GNR,256QAM,50,2.92256071356476,No_DPD,-4.13020895766456,-2.15480300232804,-0.376196766573427,62.1569294393013,78.0296843134545,95.7613283345868,-19.4915466625224,-14.2797380612832,-11.9341106505293,0,5.661497794,"Stress test 5G NR avec variation de bande, modulation et numérologie",6
S7,5GNR,256QAM,50,2.92256071356476,MP_DPD,-13.7554798457708,-13.4193218087792,-11.9682667280229,20.5222988549396,21.3321146704847,25.2108021178723,-34.8277295622026,-31.1393287263288,-27.1130442684506,0,5.713197435,"Static MP-DPD baseline",6
S7,5GNR,256QAM,50,2.92256071356476,GMP_DPD,-13.7105038621485,-13.4006288304763,-11.9731832447177,20.6288399743755,21.3780731352527,25.1965359619041,-35.1458252575543,-31.4224250214418,-27.1808273272789,0,5.727245496,"Static GMP-DPD baseline",6
S7,5GNR,256QAM,50,2.92256071356476,NN_DPD_Static,-13.8140438800651,-14.109205408323,-11.5171159291357,20.3843940466713,19.7033344654899,26.5548714602525,-30.8880572468318,-28.9912397284558,-24.5063626673208,0,470.932202927,"Offline NN-DPD with fixed weights",6
S7,5GNR,256QAM,50,2.92256071356476,NN_DPD_Adaptive,-13.8140438818325,-14.109205408323,-11.5171159291357,20.3843940425234,19.7033344654899,26.5548714602525,-30.8880572468351,-28.9912397284558,-24.5063626673208,5,481.319270281,"Online NN-DPD adaptation",6
S8,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-4.14282918149056,-2.20710110466569,-0.371188631221454,62.0666836733819,77.5612759110377,95.8165585989354,-18.7195905394963,-17.6250259258885,-11.0804151236555,0,3.717334867,"Optimisation de la politique d adaptation par RL ou heuristique",6
S8,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-13.9753952193396,-14.0178586627078,-12.6791090349981,20.0092236741809,19.9116416131183,23.2297506594415,-34.4984200814915,-35.3799228834229,-29.1985710467442,0,3.750586545,"Static MP-DPD baseline",6
S8,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-13.979035120689,-14.0885321117936,-12.7268998168909,20.0008403829989,19.7502862487343,23.1022888276651,-34.5452223899989,-35.4815495759661,-29.4655529213105,0,3.76163149,"Static GMP-DPD baseline",6
S8,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-13.8092697917103,-14.5775472714369,-12.4193712411377,20.3956011482683,18.6690679506457,23.9348901130752,-31.8605818498083,-32.0897342912661,-25.136708572333,0,420.70583708,"Offline NN-DPD with fixed weights",6
S8,OFDM-QAM,64QAM,40,2.92256071356476,RL_Adaptive_Policy,-13.7557970460177,-14.6204866127518,-12.4763202793883,20.5215494142177,18.5770037755297,23.7784743286267,-31.866883087426,-32.1748120130393,-25.3207373248272,3,425.529312263,"Online NN-DPD adaptation",6
S0,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-5.57810903846749,-4.89244144080353,-5.43324895734684,52.6131795441698,56.934816853409,53.4980007049354,-22.4417423891336,-21.2712816509765,-22.150775993017,0,3.088535269,"Calibration nominale et référence de performance",7
S0,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-20.4691473254189,-20.2917731501525,-20.5127546620702,9.47420186084202,9.66966308590502,9.42675601842394,-35.050391649424,-35.3235354775188,-34.7283393771541,0,3.122425062,"Static MP-DPD baseline",7
S0,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-20.7414594633196,-20.5679803941168,-20.8040240841892,9.18178304844965,9.36700992281252,9.115884118851,-34.7442711405376,-35.0071036661995,-34.3887565388889,0,3.13336283,"Static GMP-DPD baseline",7
S0,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-21.555773015288,-20.9716097124726,-21.3403241166256,8.36009763068326,8.94168804745127,8.57005865198002,-32.550013791382,-32.2958885820689,-32.1842347228119,0,358.548188432,"Offline NN-DPD with fixed weights",7
S0,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-21.5557729907692,-20.9884169153674,-21.2648586639709,8.36009765428241,8.92440260351127,8.6448421319722,-32.5500138321874,-32.2747529743968,-32.1338048185653,4,364.563849448,"Online NN-DPD adaptation",7
S1,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-4.93541935149827,-2.25175404225013,-1.08116332869624,56.6537983507803,77.1635674525255,88.2961634651955,-20.531666045241,-15.8665995473229,-13.2093527911937,0,3.724033964,"Dérive thermique graduelle du PA",7
S1,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-19.5935448143776,-18.1466860292245,-16.8084766690104,10.479070430334,12.37843380407,14.4402983598113,-34.6910741679296,-33.9152699089225,-31.6696669692349,0,3.757553268,"Static MP-DPD baseline",7
S1,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-19.8649180589619,-18.4155070232434,-17.1733583613666,10.1567344306786,12.001199323341,13.8462472330032,-34.4045229880086,-33.6686918995279,-31.7086388363262,0,3.768563026,"Static GMP-DPD baseline",7
S1,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-21.011405621762,-19.745807245637,-17.9396623804673,8.90081386098789,10.2969745115235,12.6770114029792,-32.2938760223719,-31.1536749626113,-28.2306407830253,0,377.491704794,"Offline NN-DPD with fixed weights",7
S1,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-21.0114056050518,-19.7686290230469,-17.8527226870922,8.90081387811155,10.2699551939134,12.8045365942042,-32.2938760563845,-31.1106700368822,-28.1465397742858,5,386.129924468,"Online NN-DPD adaptation",7
S2,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-5.57810903846749,-0.830991746621303,-0.499934647165379,52.6131795441698,90.8762531499763,94.4067979448523,-22.4417423891336,-13.1810377992109,-12.5067569135693,0,3.559147066,"Rupture brutale de puissance ou changement d IBO",7
S2,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-20.4691473254189,-12.6735770520359,-15.7765123271217,9.47420186084202,23.2445502391493,16.2620159857016,-35.050391649424,-30.3390801049341,-30.7046203312606,0,3.603577175,"Static MP-DPD baseline",7
S2,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-20.7414594633196,-12.774324845233,-16.1620995368311,9.18178304844965,22.9764938752878,15.5558957198468,-34.7442711405376,-30.2769220161987,-30.8856531257296,0,3.622909326,"Static GMP-DPD baseline",7
S2,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-21.555773015288,-13.0602432828085,-16.5695148434025,8.36009763068326,22.2324761890698,14.843087848813,-32.550013791382,-28.2568657254611,-26.820908797321,0,365.030151171,"Offline NN-DPD with fixed weights",7
S2,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-21.5557729907692,-13.0404909321761,-16.6898622839713,8.36009765428241,22.2830920021428,14.638847474697,-32.5500138321874,-28.3330644789388,-26.9135199895275,7,378.244855537,"Online NN-DPD adaptation",7
S3,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-5.42501728286711,-4.72794857567408,-5.3120852425014,53.5487251426191,58.0233195210026,54.2494997610303,-22.9645395226896,-20.8298990094286,-22.6038410724964,0,3.26915271,"Variation des effets mémoire du PA",7
S3,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-16.4239941003399,-16.1068846652818,-16.5195528367646,15.0938592186495,15.6550971390615,14.9287126295714,-35.7352831099522,-34.5712967221947,-35.4284218598908,0,3.301676976,"Static MP-DPD baseline",7
S3,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-16.4974642080105,-16.2334087527675,-16.6071558638534,14.9667253664915,15.4287080922086,14.7789032761772,-35.4498481639022,-34.2419462777682,-35.1065185235233,0,3.311484067,"Static GMP-DPD baseline",7
S3,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-16.9881574855451,-16.1916845927472,-17.0195520190799,14.1446473985703,15.5030008327874,14.0936148536586,-33.1642397987446,-31.5038949336925,-32.8407389619765,0,366.840776826,"Offline NN-DPD with fixed weights",7
S3,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-16.9881574809803,-16.1916845883859,-17.0195520000168,14.1446474060038,15.5030008405715,14.0936148845902,-33.1642398383548,-31.5038949416907,-32.8407389578093,0,367.95310111,"Online NN-DPD adaptation",7
S4,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-5.03856932818102,-2.54442761349002,-1.48381629234179,55.9849807983575,74.6068354730277,84.2964305780264,-20.6330445009357,-16.1062375685917,-13.5052652542118,0,4.16922985,"Vieillissement lent du PA",7
S4,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-20.011338937806,-19.0546857042355,-18.1494199743311,9.98695408262518,11.1497650203403,12.3745382177227,-34.6604090109787,-33.9486132991993,-31.8544915225232,0,4.209292588,"Static MP-DPD baseline",7
S4,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-20.2775200563552,-19.3089241942634,-18.5043255791822,9.68554352676417,10.8281382058237,11.8791049983988,-34.3719397660778,-33.6898051250334,-31.8269809382113,0,4.222449219,"Static GMP-DPD baseline",7
S4,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-21.1868486277989,-20.0952022910163,-18.7678000130205,8.72283321471559,9.89099279372363,11.5241791056952,-32.2484816974941,-31.1465375797397,-28.6110181466415,0,367.362313976,"Offline NN-DPD with fixed weights",7
S4,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-21.1868486105845,-20.1242264802851,-18.6794878085328,8.72283323200324,9.85799687134618,11.6419467787648,-32.2484817323048,-31.1037719950351,-28.5121236255786,5,374.58663816,"Online NN-DPD adaptation",7
S5,OFDM-QAM,64QAM,40,2.92256071356476,No_DPD,-4.59765032517717,-3.94317624884238,-4.25785271203625,58.9002968716464,63.5098647042561,61.2501793046338,-20.9166241426841,-19.3874605113659,-21.5568000936564,0,4.178949424,"Variation de charge, désadaptation ou effet VSWR",7
S5,OFDM-QAM,64QAM,40,2.92256071356476,MP_DPD,-11.2736656376734,-11.3584368157289,-11.2471343016791,27.3096867142354,27.0444503452799,27.3932325836745,-34.754524906024,-34.7658788416455,-34.6568048973986,0,4.217179327,"Static MP-DPD baseline",7
S5,OFDM-QAM,64QAM,40,2.92256071356476,GMP_DPD,-11.3080913551892,-11.3911878380935,-11.2804480014591,27.2016615206521,26.9426685292266,27.288370310197,-34.4950049724743,-34.4662900280388,-34.3573561788228,0,4.230967158,"Static GMP-DPD baseline",7
S5,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Static,-11.3519142340311,-11.4526023892719,-11.3721268088821,27.0647667312293,26.7528392825144,27.0018586547433,-32.1954792944954,-32.0406033596272,-32.0498867174005,0,350.681243782,"Offline NN-DPD with fixed weights",7
S5,OFDM-QAM,64QAM,40,2.92256071356476,NN_DPD_Adaptive,-11.351914233739,-11.4526023877654,-11.3721268026522,27.0647667321395,26.7528392871542,27.0018586741102,-32.1954793330831,-32.0406033664545,-32.0498867128905,0,352.05266744,"Online NN-DPD adaptation",7
