Scenario,Waveform,Modulation,Bandwidth_MHz,IBO_dB,Method,NMSE_dB_before,NMSE_dB_during,NMSE_dB_after,EVM_percent_before,EVM_percent_during,EVM_percent_after,ACPR_dBc_before,ACPR_dBc_during,ACPR_dBc_after,NumAdaptations,Runtime_s,Comments,BW_config_MHz,NSC,ModOrder,ModName
S5,OFDM-QAM,256QAM,50,2.92256071356476,No_DPD,-3.79044319208168,-3.66033911196246,-3.75534909756308,64.6365012787946,65.6119649771413,64.8981841056337,-20.5750651821441,-18.6822317049567,-23.0607124267983,0,3.019741412,"Variation de charge, désadaptation ou effet VSWR",50,416,256,256QAM
S5,OFDM-QAM,256QAM,50,2.92256071356476,MP_DPD,-11.1294365680175,-11.1117717370544,-11.0100162716781,27.7669495753554,27.8234777609826,28.1513474140648,-33.2244677328894,-32.4250519970576,-33.8592972416065,0,3.051566764,"Static MP-DPD baseline",50,416,256,256QAM
S5,OFDM-QAM,256QAM,50,2.92256071356476,GMP_DPD,-11.1430702256159,-11.1273145334285,-11.0215778183576,27.7233998469891,27.7737340992314,28.1139008642314,-33.1736498664012,-32.4226806959368,-33.5310440425296,0,3.062049384,"Static GMP-DPD baseline",50,416,256,256QAM
S5,OFDM-QAM,256QAM,50,2.92256071356476,NN_DPD_Static,-10.8962995146427,-10.9291024400635,-10.8123983590613,28.5223315733943,28.4148179548919,28.7991773337536,-30.9942189321179,-30.68747211287,-31.5019752609682,0,13.43063628,"Offline NN-DPD with fixed weights",50,416,256,256QAM
S5,OFDM-QAM,256QAM,50,2.92256071356476,NN_DPD_Adaptive,-10.8746834349106,-10.9127871595254,-10.8121034668309,28.5934018760602,28.4682415441495,28.8001551032349,-30.908634942485,-30.6438074010477,-31.5399338101309,2,15.181567325,"Online NN-DPD adaptation",50,416,256,256QAM
S6,OFDM-QAM,256QAM,50,2.92256071356476,No_DPD,-3.86317722859945,-2.13827868720683,-0.505586867260654,64.0975070169943,78.1782717823274,94.3453840377664,-20.2498253505799,-16.9062461837645,-12.2190697246114,0,3.089829232,"Dérive combinée thermique + puissance + mémoire + charge",50,416,256,256QAM
S6,OFDM-QAM,256QAM,50,2.92256071356476,MP_DPD,-13.5480723766356,-12.7138923883132,-10.7799459093304,21.0182416638818,23.1369112443135,28.9069788389484,-33.5434679133852,-29.1614812031317,-22.9084973231847,0,3.119204704,"Static MP-DPD baseline",50,416,256,256QAM
S6,OFDM-QAM,256QAM,50,2.92256071356476,GMP_DPD,-13.5742408664138,-12.7838010926769,-10.8401709000582,20.955014065531,22.9514403433982,28.707240982605,-33.4373405560919,-29.2611760025649,-22.5454219535671,0,3.12966064,"Static GMP-DPD baseline",50,416,256,256QAM
S6,OFDM-QAM,256QAM,50,2.92256071356476,NN_DPD_Static,-13.0243535477951,-12.8270576008239,-11.2953693503991,22.3245299068366,22.8374242561841,27.2415323040531,-31.2329049495344,-30.0241280426887,-25.2215269377486,0,13.489441362,"Offline NN-DPD with fixed weights",50,416,256,256QAM
S6,OFDM-QAM,256QAM,50,2.92256071356476,NN_DPD_Adaptive,-12.9952535584456,-12.7773905573621,-11.7447292813504,22.3994483162836,22.9683856803344,25.8680407209033,-31.116396718866,-30.2017422863461,-27.1383554813593,7,19.71777057,"Online NN-DPD adaptation",50,416,256,256QAM
S7,5GNR,256QAM,50,2.92256071356476,No_DPD,-4.13020895766456,-2.15480300232804,-0.376196766573427,62.1569294393013,78.0296843134545,95.7613283345868,-19.4915466625224,-14.2797380612832,-11.9341106505293,0,7.964960355,"Stress test 5G NR avec variation de bande, modulation et numérologie",50,416,256,256QAM
S7,5GNR,256QAM,50,2.92256071356476,MP_DPD,-13.7554798457708,-13.4193218087792,-11.9682667280229,20.5222988549396,21.3321146704847,25.2108021178723,-34.8277295622026,-31.1393287263288,-27.1130442684506,0,8.003005091,"Static MP-DPD baseline",50,416,256,256QAM
S7,5GNR,256QAM,50,2.92256071356476,GMP_DPD,-13.7105038621485,-13.4006288304763,-11.9731832447177,20.6288399743755,21.3780731352527,25.1965359619041,-35.1458252575543,-31.4224250214418,-27.1808273272789,0,8.016918787,"Static GMP-DPD baseline",50,416,256,256QAM
S7,5GNR,256QAM,50,2.92256071356476,NN_DPD_Static,-13.263641021982,-13.2313905090054,-11.8888509453177,21.7179059914815,21.798693977407,25.4423634740873,-31.7763307976744,-30.1288660915412,-27.1532039766079,0,22.482757777,"Offline NN-DPD with fixed weights",50,416,256,256QAM
S7,5GNR,256QAM,50,2.92256071356476,NN_DPD_Adaptive,-13.2254108640841,-13.2106226485386,-12.0584356241074,21.8137060640775,21.8508767589297,24.9504405746242,-31.56817454401,-30.5802893849158,-28.4015682367716,9,29.199037028,"Online NN-DPD adaptation",50,416,256,256QAM
S8,OFDM-QAM,256QAM,50,2.92256071356476,No_DPD,-3.86317722859945,-2.13827868720683,-0.505586867260654,64.0975070169943,78.1782717823274,94.3453840377664,-20.2498253505799,-16.9062461837645,-12.2190697246114,0,3.082152288,"Optimisation de la politique d adaptation par RL ou heuristique",50,416,256,256QAM
S8,OFDM-QAM,256QAM,50,2.92256071356476,MP_DPD,-13.5480723766356,-12.7138923883132,-10.7799459093304,21.0182416638818,23.1369112443135,28.9069788389484,-33.5434679133852,-29.1614812031317,-22.9084973231847,0,3.114095273,"Static MP-DPD baseline",50,416,256,256QAM
S8,OFDM-QAM,256QAM,50,2.92256071356476,GMP_DPD,-13.5742408664138,-12.7838010926769,-10.8401709000582,20.955014065531,22.9514403433982,28.707240982605,-33.4373405560919,-29.2611760025649,-22.5454219535671,0,3.124407718,"Static GMP-DPD baseline",50,416,256,256QAM
S8,OFDM-QAM,256QAM,50,2.92256071356476,NN_DPD_Static,-13.0243535477951,-12.8270576008239,-11.2953693503991,22.3245299068366,22.8374242561841,27.2415323040531,-31.2329049495344,-30.0241280426887,-25.2215269377486,0,13.510366827,"Offline NN-DPD with fixed weights",50,416,256,256QAM
S8,OFDM-QAM,256QAM,50,2.92256071356476,RL_Adaptive_Policy,-12.9952535584456,-12.7445725387824,-11.2641468480764,22.3994483162836,23.0553316049937,27.3396315634059,-31.116396718866,-29.7638937673269,-25.2086557488962,0,14.5407678,"Online NN-DPD adaptation",50,416,256,256QAM
